174,-7.41,15.44
178,-7.41,104.46
182,-7.41,82.37
186,-7.41,23.28
190,-7.41,7.946
194,-7.41,4.941
198,-7.41,3.84
202,-7.41,12.34
206,-7.41,19.61
210,-7.41,51.12
214,-7.41,96.48
218,-7.41,83.51
222,-7.41,20.24
226,-7.41,20.24
230,-7.41,20.24
6,-9.951,117.98
14,-9.951,117.98
22,-9.951,117.98
26,-9.951,188.03
30,-9.951,194.77
34,-9.951,105.23
38,-9.951,41.18
42,-9.951,18.34
46,-9.951,15.25
50,-9.951,19.02
54,-9.951,109.83
58,-9.951,137.46
62,-9.951,58.32
66,-9.951,24.16
70,-9.951,18.81
74,-9.951,28.7
78,-9.951,123.05
82,-9.951,232.4
86,-9.951,58.05
90,-9.951,9.36
94,-9.951,2.459
98,-9.951,6.423
102,-9.951,16.7
106,-9.951,28.29
110,-9.951,22.35
114,-9.951,4.61
118,-9.951,1.9
122,-9.951,0.928
126,-9.951,1.08
130,-9.951,0.897
134,-9.951,0.487
138,-9.951,0.592
142,-9.951,1.112
146,-9.951,1.232
150,-9.951,1.516
154,-9.951,3.689
158,-9.951,24.65
162,-9.951,11.07
166,-9.951,2.595
170,-9.951,1.076
174,-9.951,12.25
178,-9.951,125.43
182,-9.951,175.02
186,-9.951,44.6
190,-9.951,8.237
194,-9.951,4.518
198,-9.951,3.935
202,-9.951,8.059
206,-9.951,18.63
210,-9.951,46.27
214,-9.951,55.34
222,-9.951,55.34
230,-9.951,55.34
6,-12.746,179.42
18,-12.746,179.42
30,-12.746,179.42
34,-12.746,107.78
38,-12.746,59.25
42,-12.746,25.14
46,-12.746,18.95
50,-12.746,22.92
54,-12.746,103.52
58,-12.746,173.07
62,-12.746,107.89
66,-12.746,68.12
70,-12.746,50.83
74,-12.746,69.98
78,-12.746,234.28
82,-12.746,353.26
86,-12.746,125.17
90,-12.746,17.49
94,-12.746,2.453
98,-12.746,2.642
102,-12.746,6.761
106,-12.746,14.26
110,-12.746,13.65
114,-12.746,4.568
118,-12.746,1.696
122,-12.746,0.719
126,-12.746,0.546
130,-12.746,0.376
134,-12.746,0.173
138,-12.746,0.136
142,-12.746,0.177
146,-12.746,0.229
150,-12.746,0.379
154,-12.746,1.146
158,-12.746,6.057
162,-12.746,4.665
166,-12.746,2.07
170,-12.746,2.642
174,-12.746,19.25
178,-12.746,140.93
182,-12.746,271.15
186,-12.746,111.01
190,-12.746,27.9
194,-12.746,15.29
198,-12.746,13.15
202,-12.746,20.5
206,-12.746,48.89
218,-12.746,48.89
230,-12.746,48.89
6,-15.821,97.56
22,-15.821,97.56
38,-15.821,97.56
42,-15.821,31.47
46,-15.821,24.17
50,-15.821,31.89
54,-15.821,93.94
58,-15.821,180.35
62,-15.821,187.62
66,-15.821,170.88
70,-15.821,146.89
74,-15.821,172.53
78,-15.821,341.71
82,-15.821,364.21
86,-15.821,147.77
90,-15.821,26.91
94,-15.821,4.579
98,-15.821,2.715
102,-15.821,3.978
106,-15.821,6.489
110,-15.821,6.594
114,-15.821,3.359
118,-15.821,1.516
122,-15.821,0.704
126,-15.821,0.433
130,-15.821,0.282
134,-15.821,0.137
138,-15.821,0.094
142,-15.821,0.103
146,-15.821,0.142
150,-15.821,0.269
154,-15.821,0.792
158,-15.821,3.011
162,-15.821,4.293
166,-15.821,4.87
170,-15.821,9.145
174,-15.821,40.26
178,-15.821,174.04
182,-15.821,339.64
186,-15.821,245.22
190,-15.821,112.88
194,-15.821,73.41
198,-15.821,58.63
214,-15.821,58.63
230,-15.821,58.63
6,-19.203,21.93
26,-19.203,21.93
46,-19.203,21.93
50,-19.203,39.83
54,-19.203,80.86
58,-19.203,134.6
62,-19.203,210.5
66,-19.203,250.82
70,-19.203,257.38
74,-19.203,274.52
78,-19.203,348.59
82,-19.203,283.12
86,-19.203,130.36
90,-19.203,35.31
94,-19.203,8.957
98,-19.203,4.347
102,-19.203,3.832
106,-19.203,4.251
110,-19.203,4.151
114,-19.203,2.842
118,-19.203,1.652
122,-19.203,0.903
126,-19.203,0.54
130,-19.203,0.341
134,-19.203,0.208
138,-19.203,0.158
142,-19.203,0.17
146,-19.203,0.24
150,-19.203,0.463
154,-19.203,1.196
158,-19.203,3.457
162,-19.203,6.926
166,-19.203,12.41
170,-19.203,24.59
174,-19.203,76.1
178,-19.203,224.95
182,-19.203,371.5
186,-19.203,375.94
190,-19.203,252.19
210,-19.203,252.19
230,-19.203,252.19
6,-22.923,58.25
32,-22.923,58.25
58,-22.923,58.25
62,-22.923,136.41
66,-22.923,184.94
70,-22.923,212.31
74,-22.923,229.36
78,-22.923,236.76
82,-22.923,178.27
86,-22.923,100.06
90,-22.923,39.95
94,-22.923,14.76
98,-22.923,7.464
102,-22.923,5.262
106,-22.923,4.528
110,-22.923,4.075
114,-22.923,3.209
118,-22.923,2.23
122,-22.923,1.417
126,-22.923,0.911
130,-22.923,0.63
134,-22.923,0.469
138,-22.923,0.424
142,-22.923,0.496
146,-22.923,0.725
150,-22.923,1.342
154,-22.923,2.943
158,-22.923,6.685
162,-22.923,14.13
166,-22.923,28.46
170,-22.923,47.73
174,-22.923,103.46
178,-22.923,355.37
204,-22.923,355.37
230,-22.923,355.37
6,-27.015,88.12
38,-27.015,88.12
70,-27.015,88.12
74,-27.015,106.56
78,-27.015,109.26
82,-27.015,92.18
86,-27.015,70.6
90,-27.015,40.3
94,-27.015,20.62
98,-27.015,12.08
102,-27.015,8.358
106,-27.015,6.594
110,-27.015,5.612
114,-27.015,4.629
118,-27.015,3.543
122,-27.015,2.523
126,-27.015,1.805
130,-27.015,1.421
134,-27.015,1.282
138,-27.015,1.412
142,-27.015,1.878
146,-27.015,2.836
150,-27.015,5.01
154,-27.015,9.274
158,-27.015,16
162,-27.015,29.16
166,-27.015,76.37
198,-27.015,76.37
230,-27.015,76.37
6,-31.517,37.72
44,-31.517,37.72
82,-31.517,37.72
86,-31.517,45.91
90,-31.517,38.86
94,-31.517,27.39
98,-31.517,18.55
102,-31.517,13.28
106,-31.517,10.54
110,-31.517,8.982
114,-31.517,7.674
118,-31.517,6.233
122,-31.517,4.807
126,-31.517,3.77
130,-31.517,3.364
134,-31.517,3.633
138,-31.517,5.073
142,-31.517,8.165
146,-31.517,11.97
150,-31.517,18.56
154,-31.517,33.55
192,-31.517,33.55
230,-31.517,33.55
6,-36.469,43.5
50,-36.469,43.5
94,-36.469,43.5
98,-36.469,24.54
102,-36.469,18.11
106,-36.469,15.29
110,-36.469,14.03
114,-36.469,12.98
118,-36.469,11.15
122,-36.469,8.925
126,-36.469,7.135
130,-36.469,6.825
134,-36.469,8.288
138,-36.469,14.87
142,-36.469,43.24
186,-36.469,43.24
230,-36.469,43.24
