282.500,35,2.14286,58.526
277.500,35,2.00000,50.930
262.500,25,2.40000,41.779
257.500,25,2.20000,60.298
252.500,25,2.00000,49.840
247.500,25,1.80000,58.850
237.500,15,2.66667,43.169
232.500,15,2.33333,44.402
227.500,15,2.00000,61.485
382.500,75,2.00000,70.815
377.500,75,1.93333,38.492
367.500,65,2.15385,34.021
362.500,65,2.07692,42.895
352.500,65,1.92308,78.953
342.500,55,2.18182,100.240
337.500,55,2.09091,68.471
332.500,55,2.00000,83.854
327.500,55,1.90909,78.926
317.500,45,2.22222,33.995
312.500,45,2.11111,54.581
307.500,45,2.00000,48.508
302.500,45,1.88889,36.083
292.500,35,2.28571,152.005
287.500,35,2.14286,50.235
282.500,35,2.00000,51.794
277.500,35,1.85714,47.056
267.500,25,2.40000,46.357
262.500,25,2.20000,45.953
257.500,25,2.00000,55.983
252.500,25,1.80000,72.027
242.500,15,2.66667,71.066
237.500,15,2.33333,49.335
232.500,15,2.00000,53.260
227.500,15,1.66667,59.334
387.500,75,2.00000,23.675
382.500,75,1.93333,25.752
372.500,65,2.15385,21.469
367.500,65,2.07692,41.580
362.500,65,2.00000,36.430
357.500,65,1.92308,14.995
347.500,55,2.18182,32.865
342.500,55,2.09091,31.354
337.500,55,2.00000,34.561
332.500,55,1.90909,30.424
322.500,45,2.22222,16.606
317.500,45,2.11111,26.380
312.500,45,2.00000,51.436
307.500,45,1.88889,56.110
297.500,35,2.28571,31.344
292.500,35,2.14286,22.784
287.500,35,2.00000,62.348
282.500,35,1.85714,47.840
272.500,25,2.40000,44.719
267.500,25,2.20000,44.458
262.500,25,2.00000,52.688
257.500,25,1.80000,51.491
247.500,15,2.66667,57.717
242.500,15,2.33333,56.585
237.500,15,2.00000,50.210
232.500,15,1.66667,53.358
222.500,5,4.00000,48.217
407.500,75,2.00000,47.522
402.500,75,1.93333,41.842
392.500,65,2.15385,45.135
387.500,65,2.07692,42.615
382.500,65,2.00000,50.558
377.500,65,1.92308,58.627
367.500,55,2.18182,47.781
362.500,55,2.09091,76.839
357.500,55,2.00000,56.242
352.500,55,1.90909,47.944
342.500,45,2.22222,52.734
337.500,45,2.11111,61.672
332.500,45,2.00000,48.721
327.500,45,1.88889,49.264
317.500,35,2.28571,60.450
312.500,35,2.14286,54.304
307.500,35,2.00000,45.951
302.500,35,1.85714,53.839
292.500,25,2.40000,71.948
287.500,25,2.20000,53.172
282.500,25,2.00000,56.160
277.500,25,1.80000,57.361
267.500,15,2.66667,56.378
262.500,15,2.33333,60.805
257.500,15,2.00000,56.998
252.500,15,1.66667,65.864
242.500,5,4.00000,64.693
237.500,5,3.00000,58.300
232.500,5,2.00000,67.377
227.500,5,1.00000,79.613
407.500,75,1.93333,35.258
397.500,65,2.15385,67.592
392.500,65,2.07692,35.916
387.500,65,2.00000,44.249
382.500,65,1.92308,35.136
372.500,55,2.18182,42.339
367.500,55,2.09091,55.549
362.500,55,2.00000,64.556
357.500,55,1.90909,76.643
347.500,45,2.22222,87.616
342.500,45,2.11111,78.990
337.500,45,2.00000,34.222
332.500,45,1.88889,47.253
322.500,35,2.28571,51.368
317.500,35,2.14286,48.586
312.500,35,2.00000,42.462
307.500,35,1.85714,110.090
297.500,25,2.40000,53.013
292.500,25,2.20000,62.330
287.500,25,2.00000,52.160
282.500,25,1.80000,52.512
272.500,15,2.66667,60.046
267.500,15,2.33333,75.394
262.500,15,2.00000,54.366
257.500,15,1.66667,69.775
247.500,5,4.00000,78.840
242.500,5,3.00000,59.999
237.500,5,2.00000,50.554
232.500,5,1.00000,72.750
412.500,75,1.93333,52.928
402.500,65,2.15385,46.243
397.500,65,2.07692,47.900
392.500,65,2.00000,47.919
387.500,65,1.92308,56.558
377.500,55,2.18182,53.281
372.500,55,2.09091,51.085
367.500,55,2.00000,50.360
362.500,55,1.90909,73.515
352.500,45,2.22222,87.978
347.500,45,2.11111,54.268
342.500,45,2.00000,63.024
337.500,45,1.88889,54.083
327.500,35,2.28571,59.162
322.500,35,2.14286,69.467
317.500,35,2.00000,58.334
312.500,35,1.85714,55.873
302.500,25,2.40000,57.048
297.500,25,2.20000,72.394
292.500,25,2.00000,61.245
287.500,25,1.80000,60.110
277.500,15,2.66667,57.521
272.500,15,2.33333,59.735
267.500,15,2.00000,60.860
262.500,15,1.66667,62.429
252.500,5,4.00000,61.966
247.500,5,3.00000,82.768
242.500,5,2.00000,62.089
237.500,5,1.00000,74.369
407.500,65,2.15385,46.030
402.500,65,2.07692,59.498
397.500,65,2.00000,48.442
392.500,65,1.92308,55.764
382.500,55,2.18182,62.623
377.500,55,2.09091,50.780
372.500,55,2.00000,58.854
367.500,55,1.90909,51.766
357.500,45,2.22222,74.266
352.500,45,2.11111,96.842
347.500,45,2.00000,72.683
342.500,45,1.88889,55.412
332.500,35,2.28571,52.843
327.500,35,2.14286,56.931
322.500,35,2.00000,57.488
317.500,35,1.85714,51.790
307.500,25,2.40000,61.880
302.500,25,2.20000,55.725
297.500,25,2.00000,78.029
292.500,25,1.80000,58.328
282.500,15,2.66667,78.211
277.500,15,2.33333,56.785
272.500,15,2.00000,67.809
267.500,15,1.66667,57.488
257.500,5,4.00000,62.193
252.500,5,3.00000,60.491
247.500,5,2.00000,79.901
242.500,5,1.00000,60.004
412.500,65,2.15385,32.621
407.500,65,2.07692,42.098
402.500,65,2.00000,32.850
397.500,65,1.92308,43.168
387.500,55,2.18182,40.431
382.500,55,2.09091,50.086
377.500,55,2.00000,25.411
372.500,55,1.90909,55.048
362.500,45,2.22222,40.467
357.500,45,2.11111,49.230
352.500,45,2.00000,30.496
347.500,45,1.88889,63.279
337.500,35,2.28571,37.681
332.500,35,2.14286,57.216
327.500,35,2.00000,55.082
322.500,35,1.85714,42.088
312.500,25,2.40000,26.533
307.500,25,2.20000,63.174
302.500,25,2.00000,62.498
297.500,25,1.80000,47.354
287.500,15,2.66667,49.664
282.500,15,2.33333,84.651
277.500,15,2.00000,51.034
272.500,15,1.66667,58.933
262.500,5,4.00000,50.960
257.500,5,3.00000,60.305
252.500,5,2.00000,60.507
247.500,5,1.00000,76.776
417.500,65,2.15385,44.542
412.500,65,2.07692,53.347
407.500,65,2.00000,56.322
402.500,65,1.92308,48.759
392.500,55,2.18182,55.618
387.500,55,2.09091,66.738
382.500,55,2.00000,48.594
377.500,55,1.90909,91.993
367.500,45,2.22222,116.814
362.500,45,2.11111,67.920
357.500,45,2.00000,76.016
352.500,45,1.88889,111.810
342.500,35,2.28571,52.563
337.500,35,2.14286,52.956
332.500,35,2.00000,55.619
327.500,35,1.85714,52.843
317.500,25,2.40000,70.938
312.500,25,2.20000,65.544
307.500,25,2.00000,65.354
302.500,25,1.80000,55.953
292.500,15,2.66667,60.971
287.500,15,2.33333,52.804
282.500,15,2.00000,98.832
277.500,15,1.66667,59.386
267.500,5,4.00000,73.936
262.500,5,3.00000,55.779
257.500,5,2.00000,59.614
252.500,5,1.00000,55.432
422.500,65,2.15385,70.042
417.500,65,2.07692,53.036
412.500,65,2.00000,47.966
407.500,65,1.92308,45.612
397.500,55,2.18182,52.402
392.500,55,2.09091,62.814
387.500,55,2.00000,57.209
382.500,55,1.90909,52.192
372.500,45,2.22222,52.618
367.500,45,2.11111,58.500
362.500,45,2.00000,55.960
357.500,45,1.88889,56.405
347.500,35,2.28571,54.093
342.500,35,2.14286,53.746
337.500,35,2.00000,56.922
332.500,35,1.85714,57.591
322.500,25,2.40000,52.417
317.500,25,2.20000,56.650
312.500,25,2.00000,85.905
307.500,25,1.80000,62.630
297.500,15,2.66667,65.601
292.500,15,2.33333,60.528
287.500,15,2.00000,58.527
282.500,15,1.66667,66.582
272.500,5,4.00000,59.984
267.500,5,3.00000,73.279
262.500,5,2.00000,62.264
257.500,5,1.00000,73.542
422.500,65,2.07692,50.404
417.500,65,2.00000,57.881
412.500,65,1.92308,62.573
402.500,55,2.18182,48.582
397.500,55,2.09091,53.827
392.500,55,2.00000,62.652
387.500,55,1.90909,50.386
377.500,45,2.22222,58.287
372.500,45,2.11111,57.626
367.500,45,2.00000,94.623
362.500,45,1.88889,64.363
352.500,35,2.28571,55.849
347.500,35,2.14286,54.605
342.500,35,2.00000,53.097
337.500,35,1.85714,57.860
327.500,25,2.40000,49.960
322.500,25,2.20000,62.925
317.500,25,2.00000,56.208
312.500,25,1.80000,70.113
302.500,15,2.66667,58.712
297.500,15,2.33333,63.697
292.500,15,2.00000,59.149
287.500,15,1.66667,57.380
277.500,5,4.00000,58.003
272.500,5,3.00000,64.672
267.500,5,2.00000,73.905
262.500,5,1.00000,62.480
427.500,65,2.07692,73.687
422.500,65,2.00000,55.878
417.500,65,1.92308,55.494
407.500,55,2.18182,44.021
402.500,55,2.09091,50.864
397.500,55,2.00000,54.796
392.500,55,1.90909,60.717
382.500,45,2.22222,66.756
377.500,45,2.11111,54.817
372.500,45,2.00000,47.635
367.500,45,1.88889,66.830
357.500,35,2.28571,70.591
352.500,35,2.14286,56.172
347.500,35,2.00000,49.437
342.500,35,1.85714,61.149
332.500,25,2.40000,54.599
327.500,25,2.20000,50.547
322.500,25,2.00000,52.777
317.500,25,1.80000,58.335
307.500,15,2.66667,54.341
302.500,15,2.33333,75.669
297.500,15,2.00000,61.625
292.500,15,1.66667,61.599
282.500,5,4.00000,55.870
277.500,5,3.00000,64.144
272.500,5,2.00000,62.713
267.500,5,1.00000,80.967
427.500,65,2.00000,48.035
422.500,65,1.92308,68.016
412.500,55,2.18182,44.829
407.500,55,2.09091,50.001
402.500,55,2.00000,47.604
397.500,55,1.90909,56.776
387.500,45,2.22222,83.291
382.500,45,2.11111,74.712
377.500,45,2.00000,57.643
372.500,45,1.88889,55.191
362.500,35,2.28571,69.930
357.500,35,2.14286,59.322
352.500,35,2.00000,53.607
347.500,35,1.85714,52.133
337.500,25,2.40000,51.407
332.500,25,2.20000,50.033
327.500,25,2.00000,82.950
322.500,25,1.80000,52.611
312.500,15,2.66667,56.219
307.500,15,2.33333,51.653
302.500,15,2.00000,75.448
297.500,15,1.66667,60.759
287.500,5,4.00000,148.993
282.500,5,3.00000,54.998
277.500,5,2.00000,65.785
272.500,5,1.00000,65.114
432.500,65,2.00000,62.536
427.500,65,1.92308,59.716
417.500,55,2.18182,41.970
412.500,55,2.09091,46.965
407.500,55,2.00000,46.193
402.500,55,1.90909,51.694
392.500,45,2.22222,48.706
387.500,45,2.11111,65.645
382.500,45,2.00000,60.779
377.500,45,1.88889,51.533
367.500,35,2.28571,50.463
362.500,35,2.14286,58.431
357.500,35,2.00000,58.458
352.500,35,1.85714,50.953
342.500,25,2.40000,58.403
337.500,25,2.20000,53.001
332.500,25,2.00000,50.720
327.500,25,1.80000,54.337
317.500,15,2.66667,64.939
312.500,15,2.33333,54.861
307.500,15,2.00000,59.557
302.500,15,1.66667,66.274
292.500,5,4.00000,55.232
287.500,5,3.00000,79.243
282.500,5,2.00000,64.090
277.500,5,1.00000,75.984
432.500,65,1.92308,49.022
422.500,55,2.18182,76.290
417.500,55,2.09091,47.351
412.500,55,2.00000,46.461
407.500,55,1.90909,48.626
397.500,45,2.22222,46.522
392.500,45,2.11111,86.362
387.500,45,2.00000,69.083
382.500,45,1.88889,78.092
372.500,35,2.28571,104.395
367.500,35,2.14286,69.308
362.500,35,2.00000,51.708
357.500,35,1.85714,58.122
347.500,25,2.40000,61.407
342.500,25,2.20000,52.498
337.500,25,2.00000,53.375
332.500,25,1.80000,68.923
322.500,15,2.66667,59.363
317.500,15,2.33333,64.104
312.500,15,2.00000,51.264
307.500,15,1.66667,59.213
297.500,5,4.00000,75.092
292.500,5,3.00000,57.656
287.500,5,2.00000,63.378
282.500,5,1.00000,65.455
437.500,65,1.92308,79.939
427.500,55,2.18182,59.555
422.500,55,2.09091,51.091
417.500,55,2.00000,42.717
412.500,55,1.90909,48.260
402.500,45,2.22222,53.692
397.500,45,2.11111,51.290
392.500,45,2.00000,66.356
387.500,45,1.88889,59.921
377.500,35,2.28571,47.179
372.500,35,2.14286,62.367
367.500,35,2.00000,53.176
362.500,35,1.85714,53.371
352.500,25,2.40000,59.563
347.500,25,2.20000,64.167
342.500,25,2.00000,54.144
337.500,25,1.80000,55.624
327.500,15,2.66667,58.788
322.500,15,2.33333,58.337
317.500,15,2.00000,57.731
312.500,15,1.66667,58.562
302.500,5,4.00000,73.485
297.500,5,3.00000,73.980
292.500,5,2.00000,55.451
287.500,5,1.00000,74.427
432.500,55,2.18182,60.880
427.500,55,2.09091,94.898
422.500,55,2.00000,51.825
417.500,55,1.90909,46.619
407.500,45,2.22222,53.592
402.500,45,2.11111,49.468
397.500,45,2.00000,78.144
392.500,45,1.88889,70.150
382.500,35,2.28571,54.450
377.500,35,2.14286,52.014
372.500,35,2.00000,89.228
367.500,35,1.85714,50.766
357.500,25,2.40000,55.338
352.500,25,2.20000,59.662
347.500,25,2.00000,57.546
342.500,25,1.80000,51.147
332.500,15,2.66667,54.866
327.500,15,2.33333,56.625
322.500,15,2.00000,57.422
317.500,15,1.66667,53.984
307.500,5,4.00000,65.168
302.500,5,3.00000,69.692
297.500,5,2.00000,72.844
292.500,5,1.00000,52.559
437.500,55,2.18182,35.857
432.500,55,2.09091,39.834
427.500,55,2.00000,17.175
422.500,55,1.90909,39.571
412.500,45,2.22222,46.930
407.500,45,2.11111,49.050
402.500,45,2.00000,30.775
397.500,45,1.88889,66.768
387.500,35,2.28571,41.491
382.500,35,2.14286,52.956
377.500,35,2.00000,45.522
372.500,35,1.85714,61.617
362.500,25,2.40000,23.976
357.500,25,2.20000,56.376
352.500,25,2.00000,58.237
347.500,25,1.80000,50.744
337.500,15,2.66667,44.861
332.500,15,2.33333,61.864
327.500,15,2.00000,52.982
322.500,15,1.66667,56.550
312.500,5,4.00000,53.655
307.500,5,3.00000,64.403
302.500,5,2.00000,62.791
297.500,5,1.00000,71.383
442.500,55,2.18182,51.178
437.500,55,2.09091,63.708
432.500,55,2.00000,84.558
427.500,55,1.90909,57.320
417.500,45,2.22222,47.941
412.500,45,2.11111,47.150
407.500,45,2.00000,46.413
402.500,45,1.88889,71.398
392.500,35,2.28571,70.307
387.500,35,2.14286,77.590
382.500,35,2.00000,56.832
377.500,35,1.85714,52.680
367.500,25,2.40000,52.483
362.500,25,2.20000,53.179
357.500,25,2.00000,60.728
352.500,25,1.80000,55.327
342.500,15,2.66667,68.312
337.500,15,2.33333,54.304
332.500,15,2.00000,57.400
327.500,15,1.66667,55.406
317.500,5,4.00000,63.180
312.500,5,3.00000,54.885
307.500,5,2.00000,66.234
302.500,5,1.00000,61.471
487.500,75,2.00000,56.755
482.500,75,1.93333,42.460
472.500,65,2.15385,59.837
467.500,65,2.07692,181.473
462.500,65,2.00000,46.256
457.500,65,1.92308,111.561
447.500,55,2.18182,63.515
442.500,55,2.09091,58.709
437.500,55,2.00000,49.381
432.500,55,1.90909,46.938
422.500,45,2.22222,46.876
417.500,45,2.11111,51.983
412.500,45,2.00000,46.722
407.500,45,1.88889,48.563
397.500,35,2.28571,65.306
392.500,35,2.14286,53.918
387.500,35,2.00000,60.190
382.500,35,1.85714,53.238
372.500,25,2.40000,51.951
367.500,25,2.20000,52.538
362.500,25,2.00000,64.103
357.500,25,1.80000,62.395
347.500,15,2.66667,57.900
342.500,15,2.33333,62.919
337.500,15,2.00000,61.041
332.500,15,1.66667,57.329
322.500,5,4.00000,74.021
317.500,5,3.00000,63.336
312.500,5,2.00000,60.017
307.500,5,1.00000,66.566
492.500,75,2.00000,11.720
487.500,75,1.93333,35.372
477.500,65,2.15385,23.898
472.500,65,2.07692,25.487
462.500,65,1.92308,55.845
452.500,55,2.18182,22.416
447.500,55,2.09091,46.873
442.500,55,2.00000,62.749
437.500,55,1.90909,78.519
427.500,45,2.22222,50.226
422.500,45,2.11111,45.480
417.500,45,2.00000,46.173
412.500,45,1.88889,49.031
402.500,35,2.28571,67.755
397.500,35,2.14286,81.697
392.500,35,2.00000,71.300
387.500,35,1.85714,89.234
377.500,25,2.40000,42.995
372.500,25,2.20000,51.780
367.500,25,2.00000,49.954
362.500,25,1.80000,57.186
352.500,15,2.66667,52.289
347.500,15,2.33333,70.040
342.500,15,2.00000,63.689
337.500,15,1.66667,56.827
327.500,5,4.00000,59.711
322.500,5,3.00000,69.844
317.500,5,2.00000,62.457
312.500,5,1.00000,64.560
497.500,75,2.00000,28.041
492.500,75,1.93333,54.855
482.500,65,2.15385,31.833
477.500,65,2.07692,26.588
472.500,65,2.00000,92.097
457.500,55,2.18182,34.770
452.500,55,2.09091,64.726
447.500,55,2.00000,40.166
442.500,55,1.90909,41.226
432.500,45,2.22222,20.682
427.500,45,2.11111,45.059
422.500,45,2.00000,43.271
417.500,45,1.88889,46.367
407.500,35,2.28571,48.823
402.500,35,2.14286,56.021
397.500,35,2.00000,46.324
392.500,35,1.85714,51.464
382.500,25,2.40000,51.520
377.500,25,2.20000,46.180
372.500,25,2.00000,49.735
367.500,25,1.80000,56.683
357.500,15,2.66667,48.335
352.500,15,2.33333,54.832
347.500,15,2.00000,58.934
342.500,15,1.66667,67.672
332.500,5,4.00000,52.741
327.500,5,3.00000,70.957
322.500,5,2.00000,67.220
317.500,5,1.00000,70.820
502.500,75,2.00000,33.855
497.500,75,1.93333,38.778
487.500,65,2.15385,39.258
482.500,65,2.07692,42.806
477.500,65,2.00000,59.442
472.500,65,1.92308,38.850
462.500,55,2.18182,55.254
457.500,55,2.09091,43.210
452.500,55,2.00000,46.712
447.500,55,1.90909,61.567
437.500,45,2.22222,52.955
432.500,45,2.11111,59.502
427.500,45,2.00000,47.766
422.500,45,1.88889,49.859
412.500,35,2.28571,68.326
407.500,35,2.14286,61.263
402.500,35,2.00000,77.078
397.500,35,1.85714,74.173
387.500,25,2.40000,57.464
382.500,25,2.20000,52.357
377.500,25,2.00000,55.395
372.500,25,1.80000,54.366
362.500,15,2.66667,57.679
357.500,15,2.33333,51.968
352.500,15,2.00000,77.225
347.500,15,1.66667,64.121
337.500,5,4.00000,61.827
332.500,5,3.00000,52.116
327.500,5,2.00000,72.332
322.500,5,1.00000,66.680
507.500,75,2.00000,37.184
502.500,75,1.93333,42.142
492.500,65,2.15385,35.434
487.500,65,2.07692,38.705
482.500,65,2.00000,40.394
477.500,65,1.92308,121.576
467.500,55,2.18182,81.485
462.500,55,2.09091,60.394
457.500,55,2.00000,47.010
452.500,55,1.90909,52.900
442.500,45,2.22222,43.597
437.500,45,2.11111,46.539
432.500,45,2.00000,45.808
427.500,45,1.88889,55.749
417.500,35,2.28571,42.570
412.500,35,2.14286,58.785
407.500,35,2.00000,54.888
402.500,35,1.85714,55.037
392.500,25,2.40000,55.904
387.500,25,2.20000,57.758
382.500,25,2.00000,54.474
377.500,25,1.80000,51.202
367.500,15,2.66667,71.934
362.500,15,2.33333,58.089
357.500,15,2.00000,53.930
352.500,15,1.66667,65.906
342.500,5,4.00000,62.601
337.500,5,3.00000,59.514
332.500,5,2.00000,60.058
327.500,5,1.00000,77.137
512.500,75,2.00000,39.191
507.500,75,1.93333,38.483
497.500,65,2.15385,12.351
492.500,65,2.07692,33.087
487.500,65,2.00000,35.482
482.500,65,1.92308,40.635
472.500,55,2.18182,49.214
467.500,55,2.09091,41.941
462.500,55,2.00000,27.870
457.500,55,1.90909,40.087
447.500,45,2.22222,106.028
442.500,45,2.11111,48.858
437.500,45,2.00000,45.897
432.500,45,1.88889,39.103
422.500,35,2.28571,38.782
417.500,35,2.14286,60.609
412.500,35,2.00000,58.270
407.500,35,1.85714,62.903
397.500,25,2.40000,91.769
392.500,25,2.20000,88.052
387.500,25,2.00000,57.302
382.500,25,1.80000,56.047
372.500,15,2.66667,55.425
367.500,15,2.33333,48.332
362.500,15,2.00000,50.707
357.500,15,1.66667,69.825
347.500,5,4.00000,84.233
342.500,5,3.00000,62.205
337.500,5,2.00000,54.839
332.500,5,1.00000,65.981
517.500,75,2.00000,41.662
512.500,75,1.93333,39.437
502.500,65,2.15385,49.263
497.500,65,2.07692,44.519
492.500,65,2.00000,39.269
487.500,65,1.92308,45.129
477.500,55,2.18182,40.723
472.500,55,2.09091,121.511
467.500,55,2.00000,63.390
462.500,55,1.90909,67.604
452.500,45,2.22222,53.710
447.500,45,2.11111,48.293
442.500,45,2.00000,47.414
437.500,45,1.88889,50.469
427.500,35,2.28571,47.508
422.500,35,2.14286,47.041
417.500,35,2.00000,52.212
412.500,35,1.85714,57.842
402.500,25,2.40000,61.227
397.500,25,2.20000,59.442
392.500,25,2.00000,66.425
387.500,25,1.80000,60.866
377.500,15,2.66667,61.351
372.500,15,2.33333,62.781
367.500,15,2.00000,60.297
362.500,15,1.66667,61.129
352.500,5,4.00000,56.497
347.500,5,3.00000,86.111
342.500,5,2.00000,65.153
337.500,5,1.00000,74.883
522.500,75,2.00000,48.680
517.500,75,1.93333,50.975
507.500,65,2.15385,38.727
502.500,65,2.07692,43.024
497.500,65,2.00000,55.309
492.500,65,1.92308,51.293
482.500,55,2.18182,41.100
477.500,55,2.09091,65.589
472.500,55,2.00000,65.295
467.500,55,1.90909,53.251
457.500,45,2.22222,69.478
452.500,45,2.11111,76.379
447.500,45,2.00000,58.908
442.500,45,1.88889,55.962
432.500,35,2.28571,53.221
427.500,35,2.14286,47.364
422.500,35,2.00000,54.782
417.500,35,1.85714,54.975
407.500,25,2.40000,80.481
402.500,25,2.20000,79.346
397.500,25,2.00000,76.479
392.500,25,1.80000,61.417
382.500,15,2.66667,58.851
377.500,15,2.33333,60.485
372.500,15,2.00000,57.595
367.500,15,1.66667,56.332
357.500,5,4.00000,69.280
352.500,5,3.00000,52.085
347.500,5,2.00000,83.963
342.500,5,1.00000,59.110
527.500,75,2.00000,53.368
522.500,75,1.93333,39.735
512.500,65,2.15385,34.798
507.500,65,2.07692,46.617
502.500,65,2.00000,30.684
497.500,65,1.92308,42.536
487.500,55,2.18182,44.531
482.500,55,2.09091,31.906
477.500,55,2.00000,74.944
472.500,55,1.90909,81.090
462.500,45,2.22222,44.013
457.500,45,2.11111,57.365
452.500,45,2.00000,39.394
447.500,45,1.88889,44.713
437.500,35,2.28571,55.093
432.500,35,2.14286,54.448
427.500,35,2.00000,43.103
422.500,35,1.85714,51.054
412.500,25,2.40000,50.549
407.500,25,2.20000,61.212
402.500,25,2.00000,56.894
397.500,25,1.80000,65.826
387.500,15,2.66667,55.472
382.500,15,2.33333,64.642
377.500,15,2.00000,59.413
372.500,15,1.66667,56.630
362.500,5,4.00000,58.628
357.500,5,3.00000,70.474
352.500,5,2.00000,48.768
347.500,5,1.00000,97.040
532.500,75,2.00000,37.409
527.500,75,1.93333,49.454
517.500,65,2.15385,31.253
512.500,65,2.07692,40.163
507.500,65,2.00000,38.868
502.500,65,1.92308,55.321
492.500,55,2.18182,40.491
487.500,55,2.09091,42.790
482.500,55,2.00000,106.677
477.500,55,1.90909,49.942
467.500,45,2.22222,46.814
462.500,45,2.11111,55.090
457.500,45,2.00000,85.898
452.500,45,1.88889,56.405
442.500,35,2.28571,47.964
437.500,35,2.14286,58.734
432.500,35,2.00000,46.959
427.500,35,1.85714,57.779
417.500,25,2.40000,59.885
412.500,25,2.20000,67.109
407.500,25,2.00000,88.636
402.500,25,1.80000,75.600
392.500,15,2.66667,63.467
387.500,15,2.33333,57.613
382.500,15,2.00000,63.496
377.500,15,1.66667,58.074
367.500,5,4.00000,76.438
362.500,5,3.00000,61.888
357.500,5,2.00000,66.719
352.500,5,1.00000,47.869
537.500,75,2.00000,46.273
532.500,75,1.93333,124.635
522.500,65,2.15385,44.447
517.500,65,2.07692,50.305
512.500,65,2.00000,50.568
507.500,65,1.92308,47.828
497.500,55,2.18182,49.067
492.500,55,2.09091,52.152
487.500,55,2.00000,43.273
482.500,55,1.90909,116.866
472.500,45,2.22222,66.902
467.500,45,2.11111,57.309
462.500,45,2.00000,49.821
457.500,45,1.88889,51.955
447.500,35,2.28571,52.757
442.500,35,2.14286,60.027
437.500,35,2.00000,57.773
432.500,35,1.85714,52.582
422.500,25,2.40000,54.336
417.500,25,2.20000,55.643
412.500,25,2.00000,61.481
407.500,25,1.80000,65.534
397.500,15,2.66667,69.053
392.500,15,2.33333,68.190
387.500,15,2.00000,62.065
382.500,15,1.66667,67.991
372.500,5,4.00000,67.228
367.500,5,3.00000,66.364
362.500,5,2.00000,70.962
357.500,5,1.00000,89.614
542.500,75,2.00000,59.684
537.500,75,1.93333,53.130
527.500,65,2.15385,54.767
522.500,65,2.07692,44.045
517.500,65,2.00000,45.992
512.500,65,1.92308,46.844
502.500,55,2.18182,61.314
497.500,55,2.09091,48.018
492.500,55,2.00000,42.989
487.500,55,1.90909,50.524
477.500,45,2.22222,65.727
472.500,45,2.11111,54.048
467.500,45,2.00000,66.611
462.500,45,1.88889,61.518
452.500,35,2.28571,67.254
447.500,35,2.14286,55.464
442.500,35,2.00000,59.049
437.500,35,1.85714,52.334
427.500,25,2.40000,53.541
422.500,25,2.20000,57.711
417.500,25,2.00000,60.802
412.500,25,1.80000,67.890
402.500,15,2.66667,67.122
397.500,15,2.33333,69.104
392.500,15,2.00000,67.191
387.500,15,1.66667,61.056
377.500,5,4.00000,60.185
372.500,5,3.00000,79.450
367.500,5,2.00000,63.053
362.500,5,1.00000,68.425
547.500,75,2.00000,37.125
542.500,75,1.93333,35.380
532.500,65,2.15385,42.967
527.500,65,2.07692,39.289
522.500,65,2.00000,41.172
517.500,65,1.92308,54.380
507.500,55,2.18182,42.800
502.500,55,2.09091,58.606
497.500,55,2.00000,54.552
492.500,55,1.90909,44.213
482.500,45,2.22222,69.554
477.500,45,2.11111,77.018
472.500,45,2.00000,50.138
467.500,45,1.88889,59.823
457.500,35,2.28571,48.404
452.500,35,2.14286,53.924
447.500,35,2.00000,57.946
442.500,35,1.85714,56.410
432.500,25,2.40000,53.520
427.500,25,2.20000,55.351
422.500,25,2.00000,54.892
417.500,25,1.80000,57.573
407.500,15,2.66667,66.124
402.500,15,2.33333,68.792
397.500,15,2.00000,66.160
392.500,15,1.66667,69.716
382.500,5,4.00000,60.597
377.500,5,3.00000,66.055
372.500,5,2.00000,67.469
367.500,5,1.00000,68.982
552.500,75,2.00000,43.390
547.500,75,1.93333,63.070
537.500,65,2.15385,61.600
532.500,65,2.07692,51.627
527.500,65,2.00000,37.137
522.500,65,1.92308,47.326
512.500,55,2.18182,51.911
507.500,55,2.09091,59.463
502.500,55,2.00000,47.655
497.500,55,1.90909,44.827
487.500,45,2.22222,71.362
482.500,45,2.11111,56.969
477.500,45,2.00000,53.359
472.500,45,1.88889,63.348
462.500,35,2.28571,57.941
457.500,35,2.14286,61.965
452.500,35,2.00000,54.974
447.500,35,1.85714,56.716
437.500,25,2.40000,70.483
432.500,25,2.20000,57.863
427.500,25,2.00000,58.008
422.500,25,1.80000,58.644
412.500,15,2.66667,79.379
407.500,15,2.33333,60.594
402.500,15,2.00000,68.746
397.500,15,1.66667,68.867
387.500,5,4.00000,63.342
382.500,5,3.00000,59.381
377.500,5,2.00000,69.412
372.500,5,1.00000,71.441
557.500,75,2.00000,45.956
552.500,75,1.93333,43.833
542.500,65,2.15385,62.275
537.500,65,2.07692,21.423
532.500,65,2.00000,42.046
527.500,65,1.92308,46.847
517.500,55,2.18182,42.054
512.500,55,2.09091,50.173
507.500,55,2.00000,53.423
502.500,55,1.90909,68.606
492.500,45,2.22222,50.145
487.500,45,2.11111,116.708
482.500,45,2.00000,59.938
477.500,45,1.88889,59.842
467.500,35,2.28571,42.185
462.500,35,2.14286,51.979
457.500,35,2.00000,51.524
452.500,35,1.85714,64.127
442.500,25,2.40000,47.185
437.500,25,2.20000,64.463
432.500,25,2.00000,56.118
427.500,25,1.80000,55.941
417.500,15,2.66667,57.039
412.500,15,2.33333,65.140
407.500,15,2.00000,61.451
402.500,15,1.66667,66.877
